Customer_ID,Name,Age,Gender,City,Ticket_Type,Payment_Method,Travel_Frequency,Start_Station,End_Station,Ticket_Price,Travel_Date,Metro Line,Latitude,Longitude
CUST1513,Danielle Smith PhD,57,Male,Mumbai,Single,Credit Card,Occasionally,Garware College,Mangalwar Peth,16,24-08-2022,Aqua Line,18.5161,73.8345
CUST1514,Timothy Montgomery Jr.,59,Female,Nashik,Single,UPI,Daily,Phugewadi,Ramwadi,28,04-12-2022,Purple Line,18.592,73.829
CUST1515,David Manning,35,Male,Aurangabad,Return,Cash,Weekly,Ramwadi,PMC,22,03-06-2024,Aqua Line,18.5583,73.9076
CUST1516,Christopher Smith,26,Female,Pune,Monthly Pass,Net Banking,Daily,Pune Railway Station,Ideal Colony,22,10-12-2022,Aqua Line,18.5297,73.8726
CUST1517,Victoria White,48,Female,Mumbai,Single,Net Banking,Occasionally,Kalyani Nagar,Vanaz,30,04-04-2022,Aqua Line,18.5515,73.9001
CUST1518,Cheryl Bell,57,Male,Pune,Return,UPI,Weekly,PCMC,Bund Garden,30,06-06-2022,Purple Line,18.62910766,73.80377477
CUST1519,Andrew Espinoza,59,Male,Pune,Monthly Pass,UPI,Occasionally,Swargate,Bund Garden,10,14-06-2023,Purple Line,18.5018,73.8586
CUST1520,Mr. Wesley Hernandez,62,Female,Nashik,Single,Cash,Daily,Mangalwar Peth,District Court,10,20-11-2023,Aqua Line,18.5282,73.8623
CUST1521,Bryan Rhodes,65,Male,Pune,Monthly Pass,Cash,Daily,Kasarwadi,Dapodi,10,09-01-2023,Purple Line,18.6069,73.8225
CUST1522,Adam Nunez,39,Female,Nagpur,Monthly Pass,Net Banking,Weekly,Pune Railway Station,Ideal Colony,22,20-08-2023,Aqua Line,18.5297,73.8726
CUST1523,Chad Meza,64,Male,Pune,Single,UPI,Weekly,Sant Tukaram Nagar,Kalyani Nagar,30,31-10-2024,Purple Line,18.627,73.8075
CUST1524,Frank Hernandez,19,Male,Pune,Monthly Pass,Cash,Weekly,Ideal Colony,Kasba Peth,20,29-05-2024,Aqua Line,18.4942,73.8203
CUST1525,Kimberly Chang,45,Male,Nashik,Monthly Pass,Cash,Occasionally,Kasarwadi,Bund Garden,24,11-01-2023,Purple Line,18.6069,73.8225
CUST1526,Ashley Lane,56,Female,Nashik,Single,Cash,Occasionally,Swargate,District Court,12,21-05-2022,Purple Line,18.5018,73.8586
CUST1527,Jennifer Martinez,44,Male,Mumbai,Return,Credit Card,Weekly,Yerwada,Pune Railway Station,12,26-06-2024,Aqua Line,18.5486,73.8925
CUST1528,Michael Hernandez,54,Female,Pune,Return,UPI,Occasionally,Swargate,Bhosari,24,04-09-2023,Purple Line,18.5018,73.8586
CUST1529,Robin Simmons,52,Female,Nagpur,Return,Net Banking,Occasionally,Kasba Peth,Bund Garden,12,27-01-2023,Purple Line,18.52162948,73.85949608
CUST1530,Daniel Callahan,41,Male,Nagpur,Single,UPI,Occasionally,Nal Stop,Deccan Gymkhana,10,25-06-2024,Aqua Line,18.5083,73.8296
CUST1531,Sara Dillon DDS,27,Male,Aurangabad,Monthly Pass,UPI,Weekly,Garware College,District Court,14,23-12-2024,Aqua Line,18.5161,73.8345
CUST1532,Nancy Spencer,21,Female,Nagpur,Monthly Pass,Cash,Daily,Kasba Peth,Mandai,10,21-01-2023,Purple Line,18.52162948,73.85949608
CUST1533,Olivia Miller,48,Female,Nashik,Monthly Pass,Net Banking,Weekly,Ramwadi,Bund Garden,12,26-12-2022,Aqua Line,18.5583,73.9076
CUST1534,Kathryn Hernandez,62,Female,Mumbai,Monthly Pass,Net Banking,Daily,District Court,Chhatrapati Sambhaji Udyan,10,05-07-2023,Interchange Station,18.5204,73.8567
CUST1535,Mr. Ethan Rivera II,60,Female,Nagpur,Single,Net Banking,Occasionally,Pune Railway Station,Nal Stop,20,14-12-2024,Aqua Line,18.5297,73.8726
CUST1536,Linda Martinez,50,Female,Aurangabad,Single,UPI,Occasionally,Mandai,Yerwada,12,13-11-2024,Purple Line,18.51,73.856
CUST1537,Austin Lowe,60,Female,Nagpur,Monthly Pass,Cash,Daily,Nal Stop,District Court,16,24-01-2023,Aqua Line,18.5083,73.8296
CUST1538,Cody Hernandez,47,Female,Pune,Single,UPI,Weekly,Ruby Hall Clinic,Pune Railway Station,10,15-07-2023,Aqua Line,18.5341,73.8795
CUST1539,Thomas Richard,55,Female,Nagpur,Monthly Pass,Cash,Occasionally,Swargate,Mangalwar Peth,10,26-07-2023,Purple Line,18.5018,73.8586
CUST1540,Ian Moore,37,Female,Nagpur,Monthly Pass,Credit Card,Occasionally,Deccan Gymkhana,Mangalwar Peth,14,30-05-2024,Aqua Line,18.5204,73.8415
CUST1541,Elizabeth Campbell,42,Male,Nashik,Monthly Pass,UPI,Weekly,Yerwada,Bhosari,28,08-07-2024,Aqua Line,18.5486,73.8925
CUST1542,Lori Barrett,32,Female,Pune,Single,Credit Card,Occasionally,District Court,Ruby Hall Clinic,12,13-05-2023,Interchange Station,18.5204,73.8567
CUST1543,Kyle Torres,50,Male,Nashik,Single,Cash,Daily,PMC,Ramwadi,22,11-08-2023,Aqua Line,18.5169,73.8535
CUST1544,Jamie Herrera,40,Female,Nagpur,Monthly Pass,UPI,Occasionally,Swargate,Phugewadi,20,18-11-2023,Purple Line,18.5018,73.8586
CUST1545,Nicole Gomez,39,Female,Pune,Return,UPI,Weekly,PCMC,Vanaz,10,13-08-2023,Purple Line,18.62910766,73.80377477
CUST1546,Sheri Green,38,Female,Nashik,Return,UPI,Weekly,Vanaz,PCMC,10,26-09-2023,Aqua Line,18.5005,73.8077
CUST1547,Jordan Wyatt,36,Female,Pune,Single,Cash,Daily,Ideal Colony,Kasba Peth,20,08-02-2024,Aqua Line,18.4942,73.8203
CUST1548,Jennifer Osborne,51,Male,Nashik,Return,Credit Card,Occasionally,PMC,Kalyani Nagar,20,18-01-2022,Aqua Line,18.5169,73.8535
CUST1549,Hannah Escobar,31,Female,Pune,Single,Cash,Weekly,Mandai,Deccan Gymkhana,16,24-01-2024,Purple Line,18.51,73.856
CUST1550,Andrew Miller,31,Female,Aurangabad,Monthly Pass,Credit Card,Weekly,Swargate,Bund Garden,10,16-09-2024,Purple Line,18.5018,73.8586
CUST1551,Margaret Manning,54,Female,Nagpur,Return,Cash,Weekly,Ramwadi,Kasarwadi,30,06-10-2022,Aqua Line,18.5583,73.9076
CUST1552,Lauren Thomas,65,Female,Pune,Single,Credit Card,Daily,Dapodi,Nal Stop,10,14-02-2024,Purple Line,18.5783,73.8381
CUST1553,Manuel Miller,41,Male,Nagpur,Return,Net Banking,Occasionally,Kasba Peth,District Court,10,17-10-2022,Purple Line,18.52162948,73.85949608
CUST1554,Linda Wells,50,Male,Mumbai,Return,Credit Card,Daily,Yerwada,District Court,16,16-07-2023,Aqua Line,18.5486,73.8925
CUST1555,Brandy Ward,29,Male,Nashik,Monthly Pass,Cash,Occasionally,Kalyani Nagar,Nal Stop,28,08-07-2022,Aqua Line,18.5515,73.9001
CUST1556,Laura Moses,47,Male,Mumbai,Return,Credit Card,Daily,Vanaz,Chhatrapati Sambhaji Udyan,18,09-01-2022,Aqua Line,18.5005,73.8077
CUST1557,Joseph Freeman,26,Female,Mumbai,Monthly Pass,UPI,Occasionally,District Court,Chhatrapati Sambhaji Udyan,10,06-04-2023,Interchange Station,18.5204,73.8567
CUST1558,Anthony Martinez,37,Female,Mumbai,Monthly Pass,Cash,Weekly,Mandai,Bhosari,22,03-04-2022,Purple Line,18.51,73.856
CUST1559,Jordan Maynard,24,Male,Mumbai,Monthly Pass,UPI,Occasionally,Ruby Hall Clinic,Swargate,10,08-10-2024,Aqua Line,18.5341,73.8795
CUST1560,Adam Bailey,53,Male,Mumbai,Return,Net Banking,Weekly,Kasarwadi,Bopodi,12,10-07-2023,Purple Line,18.6069,73.8225
CUST1561,Nichole Anthony,41,Female,Nagpur,Monthly Pass,UPI,Daily,Kalyani Nagar,PCMC,30,02-02-2022,Aqua Line,18.5515,73.9001
CUST1562,Kellie Phillips,23,Male,Mumbai,Return,UPI,Daily,Chhatrapati Sambhaji Udyan,Nal Stop,12,19-08-2022,Aqua Line,18.5206,73.8441
CUST1563,Jessica Jones,60,Male,Pune,Return,Credit Card,Daily,Ideal Colony,Bund Garden,26,07-02-2024,Aqua Line,18.4942,73.8203
CUST1564,Kyle Morrow,42,Male,Mumbai,Return,Net Banking,Occasionally,Chhatrapati Sambhaji Udyan,Kalyani Nagar,22,19-09-2024,Aqua Line,18.5206,73.8441
CUST1565,Jeffrey Henson,40,Female,Mumbai,Return,UPI,Daily,Pune Railway Station,Chhatrapati Sambhaji Udyan,14,03-03-2023,Aqua Line,18.5297,73.8726
CUST1566,Bethany Yang,37,Female,Mumbai,Return,Net Banking,Weekly,Nal Stop,PMC,14,12-01-2022,Aqua Line,18.5083,73.8296
CUST1567,Mrs. Linda Shaw,53,Female,Nagpur,Monthly Pass,UPI,Weekly,Swargate,Mangalwar Peth,10,13-07-2022,Purple Line,18.5018,73.8586
CUST1568,Alison Gonzalez,20,Female,Nagpur,Single,UPI,Occasionally,District Court,Ideal Colony,18,08-06-2022,Interchange Station,18.5204,73.8567
CUST1569,David Russell,38,Male,Aurangabad,Return,Cash,Weekly,Kalyani Nagar,Anand Nagar,30,13-08-2024,Aqua Line,18.5515,73.9001
CUST1570,Anna Turner,49,Female,Aurangabad,Return,Credit Card,Weekly,Swargate,Dapodi,18,13-06-2023,Purple Line,18.5018,73.8586
CUST1571,Tiffany Thomas,46,Male,Nashik,Monthly Pass,Net Banking,Occasionally,Dapodi,Yerwada,22,13-07-2022,Purple Line,18.5783,73.8381
CUST1572,Kara Olson,48,Female,Aurangabad,Return,UPI,Occasionally,Chhatrapati Sambhaji Udyan,Kasarwadi,12,07-04-2024,Aqua Line,18.5206,73.8441
CUST1573,Morgan Contreras,45,Female,Mumbai,Monthly Pass,Net Banking,Weekly,Sant Tukaram Nagar,Shivaji Nagar,18,27-11-2022,Purple Line,18.627,73.8075
CUST1574,Dalton Whitaker,51,Female,Mumbai,Monthly Pass,Credit Card,Weekly,Nal Stop,Deccan Gymkhana,10,19-06-2024,Aqua Line,18.5083,73.8296
CUST1575,Brandy Carroll,64,Male,Aurangabad,Return,Net Banking,Weekly,PCMC,Ideal Colony,10,23-01-2023,Purple Line,18.62910766,73.80377477
CUST1576,Michael Long,18,Female,Mumbai,Single,Net Banking,Weekly,Shivaji Nagar,Kasba Peth,10,07-06-2022,Purple Line,18.5308,73.8524
CUST1577,Gabriel Collier,40,Female,Aurangabad,Return,Net Banking,Occasionally,Phugewadi,Swargate,20,22-03-2024,Purple Line,18.592,73.829
CUST1578,Haley Potter,32,Female,Pune,Single,Credit Card,Weekly,Shivaji Nagar,Bund Garden,16,13-04-2023,Purple Line,18.5308,73.8524
CUST1579,Richard Haas,43,Male,Nagpur,Single,Net Banking,Daily,Ideal Colony,PCMC,10,30-03-2023,Aqua Line,18.4942,73.8203
CUST1580,Terry Howell,55,Male,Aurangabad,Monthly Pass,Net Banking,Occasionally,Kasarwadi,Phugewadi,10,11-07-2022,Purple Line,18.6069,73.8225
CUST1581,John Montgomery,31,Male,Nashik,Return,Cash,Occasionally,Ramwadi,Chhatrapati Sambhaji Udyan,24,06-12-2024,Aqua Line,18.5583,73.9076
CUST1582,Jeffery Clark,46,Female,Aurangabad,Return,UPI,Daily,Vanaz,PCMC,10,28-06-2022,Aqua Line,18.5005,73.8077
CUST1583,Jennifer Thompson,39,Male,Nashik,Single,Credit Card,Occasionally,Ramwadi,Bund Garden,12,20-06-2024,Aqua Line,18.5583,73.9076
CUST1584,Tyler Davis,59,Female,Nashik,Return,Credit Card,Daily,Yerwada,Bopodi,20,01-06-2023,Aqua Line,18.5486,73.8925
CUST1585,Haley Erickson,65,Female,Aurangabad,Single,Credit Card,Daily,Ramwadi,Kasba Peth,18,18-08-2024,Aqua Line,18.5583,73.9076
CUST1586,Eric Mann,24,Male,Nagpur,Single,Credit Card,Daily,Kasarwadi,Yerwada,26,28-06-2023,Purple Line,18.6069,73.8225
CUST1587,Tina Wood,31,Female,Pune,Single,Credit Card,Weekly,Nal Stop,PMC,14,06-04-2022,Aqua Line,18.5083,73.8296
CUST1588,Amber Young,21,Male,Nashik,Single,Credit Card,Occasionally,Mangalwar Peth,Sant Tukaram Nagar,22,31-05-2022,Aqua Line,18.5282,73.8623
CUST1589,Nicole Forbes,50,Female,Nashik,Single,Net Banking,Occasionally,Anand Nagar,Dapodi,14,02-10-2024,Aqua Line,18.4956,73.8139
CUST1590,Bruce Morgan,54,Female,Nagpur,Single,Net Banking,Occasionally,Dapodi,Mangalwar Peth,14,02-03-2024,Purple Line,18.5783,73.8381
CUST1591,Travis Mullen,46,Female,Mumbai,Monthly Pass,Net Banking,Daily,PCMC,Bund Garden,30,10-12-2022,Purple Line,18.62910766,73.80377477
CUST1592,Margaret Zimmerman MD,41,Female,Mumbai,Single,UPI,Daily,Dapodi,PMC,10,15-08-2024,Purple Line,18.5783,73.8381
CUST1593,Christian Williamson,64,Male,Aurangabad,Return,Credit Card,Daily,Phugewadi,Swargate,20,13-01-2022,Purple Line,18.592,73.829
CUST1594,Joel Ray,53,Male,Nagpur,Monthly Pass,Credit Card,Weekly,Mandai,Bund Garden,10,02-01-2024,Purple Line,18.51,73.856
CUST1595,James Franklin,23,Female,Pune,Return,Cash,Daily,Ideal Colony,Anand Nagar,10,26-01-2023,Aqua Line,18.4942,73.8203
CUST1596,Victor Sutton,40,Male,Aurangabad,Monthly Pass,Credit Card,Occasionally,Anand Nagar,District Court,20,20-04-2022,Aqua Line,18.4956,73.8139
CUST1597,Francisco Johns,32,Male,Mumbai,Single,Credit Card,Weekly,PMC,District Court,10,08-01-2022,Aqua Line,18.5169,73.8535
CUST1598,Nicholas Young,37,Male,Pune,Monthly Pass,Credit Card,Daily,Ruby Hall Clinic,Ramwadi,14,17-08-2024,Aqua Line,18.5341,73.8795
CUST1599,Scott Mcdonald,48,Male,Nashik,Monthly Pass,UPI,Occasionally,Bund Garden,Anand Nagar,28,30-08-2023,Aqua Line,18.5371,73.8842
CUST1600,Michelle Riddle,30,Female,Nashik,Single,Cash,Occasionally,Bhosari,Bopodi,14,30-01-2024,Purple Line,18.6188,73.8136
CUST1601,Thomas Russell,52,Female,Pune,Monthly Pass,Credit Card,Occasionally,Nal Stop,PCMC,12,11-03-2023,Aqua Line,18.5083,73.8296
CUST1602,Jacob Reed,39,Male,Mumbai,Return,Cash,Occasionally,PMC,Bopodi,10,18-07-2022,Aqua Line,18.5169,73.8535
CUST1603,Antonio Williams,54,Female,Aurangabad,Return,UPI,Daily,PMC,Bhosari,16,08-04-2023,Aqua Line,18.5169,73.8535
CUST1604,Misty Hill,50,Female,Mumbai,Return,Cash,Weekly,Mandai,Bopodi,14,18-03-2023,Purple Line,18.51,73.856
CUST1605,Donald Mcintyre,40,Male,Pune,Monthly Pass,Net Banking,Occasionally,Bopodi,Pune Railway Station,14,04-03-2023,Purple Line,18.5645,73.8456
CUST1606,Theresa Hays,29,Male,Nagpur,Monthly Pass,UPI,Weekly,Bhosari,Sant Tukaram Nagar,10,18-11-2023,Purple Line,18.6188,73.8136
CUST1607,Eric Mooney,21,Male,Mumbai,Monthly Pass,Cash,Daily,Bopodi,Kalyani Nagar,22,18-10-2023,Purple Line,18.5645,73.8456
CUST1608,Lisa Pierce,24,Male,Mumbai,Return,Net Banking,Weekly,Dapodi,Kasba Peth,14,13-07-2024,Purple Line,18.5783,73.8381
CUST1609,Jane Francis,42,Male,Aurangabad,Single,Net Banking,Weekly,Pune Railway Station,Sant Tukaram Nagar,24,31-07-2024,Aqua Line,18.5297,73.8726
CUST1610,Destiny Boyd,31,Male,Nashik,Return,Net Banking,Daily,Vanaz,Mangalwar Peth,24,25-02-2023,Aqua Line,18.5005,73.8077
CUST1611,Phyllis Howard,36,Male,Nashik,Return,Credit Card,Daily,Bhosari,Yerwada,28,23-01-2023,Purple Line,18.6188,73.8136
CUST1612,Kristin Dawson,40,Female,Nashik,Return,Credit Card,Weekly,Pune Railway Station,Vanaz,26,10-03-2022,Aqua Line,18.5297,73.8726
CUST1613,Michelle Mclaughlin,26,Female,Mumbai,Single,Cash,Daily,Ramwadi,Bund Garden,12,19-01-2024,Aqua Line,18.5583,73.9076
CUST1614,William Hernandez,26,Male,Nashik,Single,Cash,Occasionally,District Court,Pune Railway Station,10,07-02-2024,Interchange Station,18.5204,73.8567
CUST1615,Katie Murphy,59,Female,Pune,Monthly Pass,Net Banking,Daily,Ideal Colony,Vanaz,10,24-01-2024,Aqua Line,18.4942,73.8203
CUST1616,Dwayne Brady,34,Female,Nagpur,Return,UPI,Weekly,District Court,Kasarwadi,16,27-05-2023,Interchange Station,18.5204,73.8567
CUST1617,Morgan Hill,61,Female,Nagpur,Return,Credit Card,Weekly,Dapodi,Bund Garden,20,27-12-2023,Purple Line,18.5783,73.8381
CUST1618,Shannon Moore,37,Female,Nagpur,Monthly Pass,Cash,Weekly,Shivaji Nagar,Mangalwar Peth,10,11-08-2024,Purple Line,18.5308,73.8524
CUST1619,Amber Tran,61,Male,Pune,Monthly Pass,Cash,Occasionally,Garware College,Deccan Gymkhana,10,29-11-2024,Aqua Line,18.5161,73.8345
CUST1620,Christina Hendricks,29,Female,Nashik,Monthly Pass,UPI,Occasionally,Bhosari,Pune Railway Station,22,15-11-2023,Purple Line,18.6188,73.8136
CUST1621,Paige Phillips,32,Male,Pune,Single,Net Banking,Occasionally,Ruby Hall Clinic,Bopodi,16,08-10-2022,Aqua Line,18.5341,73.8795
CUST1622,Melissa Montes,32,Male,Nagpur,Monthly Pass,Net Banking,Daily,Nal Stop,Swargate,22,06-10-2024,Aqua Line,18.5083,73.8296
CUST1623,Tracy Parrish,50,Female,Nagpur,Monthly Pass,Credit Card,Daily,Kasba Peth,Chhatrapati Sambhaji Udyan,12,04-02-2022,Purple Line,18.52162948,73.85949608
CUST1624,Angela Scott,41,Female,Nashik,Monthly Pass,Cash,Daily,Kasba Peth,Mandai,10,11-02-2024,Purple Line,18.52162948,73.85949608
CUST1625,Stephanie Vasquez,59,Male,Mumbai,Return,UPI,Daily,Swargate,Pune Railway Station,10,09-07-2022,Purple Line,18.5018,73.8586
CUST1626,Caleb Smith,26,Female,Nagpur,Single,Credit Card,Occasionally,Ramwadi,Phugewadi,28,24-08-2023,Aqua Line,18.5583,73.9076
CUST1627,Kristina Foster,59,Female,Pune,Monthly Pass,Net Banking,Occasionally,Bopodi,Ramwadi,24,06-09-2024,Purple Line,18.5645,73.8456
CUST1628,Brent Martin,64,Male,Pune,Single,Cash,Occasionally,Ideal Colony,Swargate,24,30-06-2022,Aqua Line,18.4942,73.8203
CUST1629,Peter Gonzalez,48,Female,Nagpur,Single,Net Banking,Occasionally,Ideal Colony,District Court,18,07-03-2024,Aqua Line,18.4942,73.8203
CUST1630,Tara Phillips,53,Male,Nagpur,Single,Cash,Daily,District Court,Bund Garden,14,21-06-2022,Interchange Station,18.5204,73.8567
CUST1631,Dylan Leach,47,Male,Pune,Return,Cash,Occasionally,Phugewadi,District Court,14,04-07-2024,Purple Line,18.592,73.829
CUST1632,Katie Kim,53,Female,Aurangabad,Return,Credit Card,Occasionally,Vanaz,Nal Stop,12,18-12-2023,Aqua Line,18.5005,73.8077
CUST1633,Christine Allen,57,Male,Nagpur,Return,Cash,Daily,District Court,Anand Nagar,20,05-11-2023,Interchange Station,18.5204,73.8567
CUST1634,Catherine Peterson,55,Female,Pune,Monthly Pass,UPI,Weekly,PCMC,Yerwada,30,09-07-2022,Purple Line,18.62910766,73.80377477
CUST1635,James Warren,22,Female,Pune,Return,Cash,Daily,Kalyani Nagar,Kasba Peth,16,20-11-2022,Aqua Line,18.5515,73.9001
CUST1636,Eddie Stuart,46,Male,Nashik,Return,Credit Card,Weekly,Chhatrapati Sambhaji Udyan,PCMC,18,02-10-2024,Aqua Line,18.5206,73.8441
CUST1637,Stephen Robertson,24,Female,Nagpur,Return,Net Banking,Occasionally,Kalyani Nagar,Chhatrapati Sambhaji Udyan,22,17-12-2024,Aqua Line,18.5515,73.9001
CUST1638,Erica Conway,65,Female,Nashik,Monthly Pass,UPI,Occasionally,Deccan Gymkhana,Swargate,18,05-04-2022,Aqua Line,18.5204,73.8415
CUST1639,Dr. Jessica Irwin,27,Female,Aurangabad,Return,Credit Card,Occasionally,Anand Nagar,District Court,20,12-02-2023,Aqua Line,18.4956,73.8139
CUST1640,Jessica Diaz,65,Female,Nagpur,Single,UPI,Weekly,Chhatrapati Sambhaji Udyan,Kasarwadi,12,19-01-2023,Aqua Line,18.5206,73.8441
CUST1641,Joshua Johnson,29,Male,Aurangabad,Return,Credit Card,Weekly,PCMC,Yerwada,30,28-01-2024,Purple Line,18.62910766,73.80377477
CUST1642,Alicia Russell,26,Male,Aurangabad,Single,UPI,Weekly,Kasba Peth,Bopodi,12,20-06-2023,Purple Line,18.52162948,73.85949608
CUST1643,Jeremiah Wagner,39,Female,Nashik,Monthly Pass,UPI,Occasionally,Nal Stop,Garware College,10,12-11-2022,Aqua Line,18.5083,73.8296
CUST1644,William Bell,18,Male,Aurangabad,Single,UPI,Weekly,PMC,Bund Garden,16,26-03-2024,Aqua Line,18.5169,73.8535
CUST1645,Craig Cortez,30,Male,Aurangabad,Single,UPI,Daily,Bopodi,Yerwada,20,10-08-2023,Purple Line,18.5645,73.8456
CUST1646,Patricia Jennings,23,Male,Nagpur,Monthly Pass,Cash,Daily,PMC,Anand Nagar,18,14-06-2023,Aqua Line,18.5169,73.8535
CUST1647,Mary Moon,25,Male,Mumbai,Return,Net Banking,Daily,Garware College,District Court,14,25-05-2024,Aqua Line,18.5161,73.8345
CUST1648,Andrew Bailey,35,Female,Nagpur,Return,Credit Card,Daily,District Court,Garware College,14,21-08-2022,Interchange Station,18.5204,73.8567
CUST1649,Alicia Saunders,62,Female,Pune,Return,Net Banking,Daily,District Court,Shivaji Nagar,10,22-04-2024,Interchange Station,18.5204,73.8567
CUST1650,Hailey Lopez,46,Male,Mumbai,Monthly Pass,Net Banking,Occasionally,PCMC,Pune Railway Station,26,14-10-2023,Purple Line,18.62910766,73.80377477
CUST1651,Jenna Andrews,24,Male,Nagpur,Single,Net Banking,Weekly,Chhatrapati Sambhaji Udyan,Mandai,14,02-11-2022,Aqua Line,18.5206,73.8441
CUST1652,Candice Holmes,36,Female,Nagpur,Return,Net Banking,Weekly,Phugewadi,Sant Tukaram Nagar,12,18-04-2023,Purple Line,18.592,73.829
CUST1653,Tina Moore,46,Female,Mumbai,Return,Net Banking,Weekly,Bopodi,Kalyani Nagar,22,10-12-2022,Purple Line,18.5645,73.8456
CUST1654,Mrs. Kelsey Lin,37,Male,Nashik,Monthly Pass,Credit Card,Weekly,Vanaz,Mandai,26,06-05-2023,Aqua Line,18.5005,73.8077
CUST1655,Deborah Burke,58,Female,Nashik,Single,Net Banking,Daily,Kasba Peth,Deccan Gymkhana,14,15-05-2023,Purple Line,18.52162948,73.85949608
CUST1656,Ronald Farmer,51,Female,Nagpur,Return,UPI,Daily,Anand Nagar,Garware College,12,03-08-2023,Aqua Line,18.4956,73.8139
CUST1657,Susan Monroe,60,Male,Mumbai,Single,Cash,Daily,Vanaz,Garware College,14,31-12-2023,Aqua Line,18.5005,73.8077
CUST1658,Amber Huffman,58,Male,Aurangabad,Return,Net Banking,Weekly,Bund Garden,Bopodi,18,25-01-2024,Aqua Line,18.5371,73.8842
CUST1659,Joseph Weiss,51,Male,Pune,Return,UPI,Occasionally,Mandai,Sant Tukaram Nagar,24,02-02-2022,Purple Line,18.51,73.856
CUST1660,Brett Gross,54,Female,Nashik,Return,Net Banking,Weekly,Bund Garden,Nal Stop,24,27-09-2022,Aqua Line,18.5371,73.8842
CUST1661,Cassandra Wolf,50,Female,Pune,Single,Net Banking,Weekly,Deccan Gymkhana,Anand Nagar,14,17-10-2023,Aqua Line,18.5204,73.8415
CUST1662,Susan Waller,20,Male,Mumbai,Monthly Pass,Credit Card,Daily,Ruby Hall Clinic,Nal Stop,22,09-06-2024,Aqua Line,18.5341,73.8795
CUST1663,Jonathan Vasquez,53,Female,Pune,Monthly Pass,Credit Card,Weekly,Swargate,District Court,12,12-11-2023,Purple Line,18.5018,73.8586
CUST1664,Kenneth Estrada,22,Female,Mumbai,Single,Cash,Weekly,Mandai,Yerwada,12,06-04-2022,Purple Line,18.51,73.856
CUST1665,Carla Adams,52,Male,Nagpur,Return,Net Banking,Weekly,District Court,Kasarwadi,16,10-02-2023,Interchange Station,18.5204,73.8567
CUST1666,Thomas Hunter,38,Female,Nashik,Return,Cash,Weekly,Nal Stop,Pune Railway Station,20,14-11-2024,Aqua Line,18.5083,73.8296
CUST1667,Tammy Newman,45,Male,Nashik,Monthly Pass,Credit Card,Daily,Chhatrapati Sambhaji Udyan,Garware College,10,03-06-2024,Aqua Line,18.5206,73.8441
CUST1668,Lisa Ryan,40,Female,Nashik,Single,Cash,Daily,PMC,Pune Railway Station,12,02-03-2023,Aqua Line,18.5169,73.8535
CUST1669,Shane Turner,36,Female,Nashik,Monthly Pass,UPI,Weekly,Sant Tukaram Nagar,Dapodi,14,20-05-2022,Purple Line,18.627,73.8075
CUST1670,Roberto Arnold,18,Male,Nashik,Single,Cash,Weekly,District Court,Swargate,12,16-01-2023,Interchange Station,18.5204,73.8567
CUST1671,Jerry Shelton,60,Male,Mumbai,Single,Net Banking,Weekly,Kasarwadi,Mangalwar Peth,18,31-12-2022,Purple Line,18.6069,73.8225
CUST1672,Heather Ward,64,Male,Nagpur,Return,Net Banking,Daily,Pune Railway Station,Kalyani Nagar,14,28-04-2022,Aqua Line,18.5297,73.8726
CUST1673,Ashley Barrera,45,Female,Nagpur,Return,Net Banking,Weekly,Ramwadi,Shivaji Nagar,22,18-01-2022,Aqua Line,18.5583,73.9076
CUST1674,Eric Davis,35,Male,Nashik,Single,Credit Card,Weekly,Bhosari,Shivaji Nagar,16,25-09-2023,Purple Line,18.6188,73.8136
CUST1675,Erik Hunter,55,Male,Mumbai,Single,UPI,Weekly,Shivaji Nagar,PCMC,20,18-01-2022,Purple Line,18.5308,73.8524
CUST1676,Timothy Barrett,48,Female,Nagpur,Single,Credit Card,Weekly,Ideal Colony,Vanaz,10,08-05-2024,Aqua Line,18.4942,73.8203
CUST1677,Jose Rivera,63,Male,Nagpur,Single,Cash,Occasionally,Ideal Colony,Vanaz,10,30-04-2022,Aqua Line,18.4942,73.8203
CUST1678,Roger Mitchell,50,Female,Mumbai,Monthly Pass,Cash,Daily,Deccan Gymkhana,Yerwada,22,05-01-2024,Aqua Line,18.5204,73.8415
CUST1679,Bobby Taylor,38,Male,Aurangabad,Monthly Pass,Cash,Daily,Nal Stop,Bopodi,12,29-05-2022,Aqua Line,18.5083,73.8296
CUST1680,Jonathan Frederick,55,Female,Mumbai,Single,Net Banking,Occasionally,Phugewadi,Ruby Hall Clinic,20,23-03-2024,Purple Line,18.592,73.829
CUST1681,Thomas Gibson,62,Female,Nashik,Return,Net Banking,Occasionally,Deccan Gymkhana,Dapodi,10,13-02-2024,Aqua Line,18.5204,73.8415
CUST1682,Michael Davis,46,Male,Nashik,Return,UPI,Occasionally,Mangalwar Peth,PCMC,24,11-04-2023,Aqua Line,18.5282,73.8623
CUST1683,Anthony Carlson,53,Female,Mumbai,Monthly Pass,Cash,Daily,Nal Stop,Anand Nagar,10,18-09-2024,Aqua Line,18.5083,73.8296
CUST1684,Neil Bright,46,Male,Nagpur,Return,Cash,Occasionally,District Court,Dapodi,12,01-08-2023,Interchange Station,18.5204,73.8567
CUST1685,Stephanie Gutierrez,55,Male,Nashik,Single,Cash,Weekly,Kalyani Nagar,Deccan Gymkhana,24,03-06-2022,Aqua Line,18.5515,73.9001
